gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Anxa11,283.62517262841595,-0.4014606272570416,0.3627776521593183,0.20570829659694817,0.3382748477490948
Anxa2,13579.369904251029,-1.079650346948747,0.2374751778648426,1.745130516342856e-6,1.8218422605948175e-5
Anxa3,2559.7660279747943,-0.6902391805357803,0.2606688614307893,0.004549300553547988,0.016175189955663617
Anxa4,2433.8060552653533,-0.004674313972154387,0.1301905389191717,0.9699069054196006,0.9816021380418155
Anxa5,2522.190809160208,-0.7065596258727675,0.20946923824611277,4.1882045504031893e-4,0.002173100021726586
Anxa6,3871.90476846866,0.4259317664057007,0.22721051066230802,0.04807518386831487,0.11174927082655348
Anxa7,2391.380499848777,-0.10073516943158183,0.14181049806330553,0.4687639338615856,0.6092899983284947
Anxa8,1929.2723423264163,-4.401582645849953,0.516909707756357,5.001080349380551e-19,1.5718289132138195e-16
Anxa9,105.37434238339327,-0.12055601329508807,0.3759349900532712,0.7108917075708852,0.8036498281347758
Aoah,34.26398235630322,-2.5189977258205305,0.4539793131811465,2.3193400143235463e-9,5.68180608484037e-8
Aoc2,102.98806097056182,0.19357771708151078,0.29754550558329385,0.4819663767014402,0.6206745103439811
Aoc3,310.24122800221755,-2.3780094459191754,0.45865596373025574,1.509042325141091e-8,2.947500015498959e-7
Aox1,144.3758895425808,0.2726682596066215,0.39060168760170877,0.421202594147969,0.5660484644062772
Aox3,9.480249527647882,-1.5722310535607098,0.7996856842604639,0.005427466422847781,0.018662601023814576
Ap1ar,623.5823952236244,-0.001728338588443605,0.23688301262014932,0.9906294950993988,0.9939939479424207
Ap1b1,2032.692280649141,0.29130234677892786,0.1579689503270476,0.05971875313408234,0.13237776430021975
Ap1g1,2374.4382118899193,0.19789895449237133,0.16199156189521874,0.21178813187650514,0.34545131474883467
Ap1g2,674.1055553563738,0.8934124484077641,0.199640090792487,3.7334310699162174e-6,3.56037726047788e-5
Ap1m1,659.2025357201031,-0.13633174813381405,0.21170053995652616,0.5013922213207633,0.6364122609855917
Ap1m2,1280.5611651704946,0.5366963583159614,0.47515775825210854,0.16582931437206422,0.2875490822754
Ap1s1,2212.9646319368235,-0.1170917802012246,0.18322922589887986,0.5123787592480644,0.6458621923041563
Ap1s2,193.09257560265726,-1.3389455730635982,0.23228999037915782,1.8206882306987404e-9,4.639845025636524e-8
Ap1s3,150.5950566962981,0.6719512090203412,0.3963612104500076,0.05191595697055415,0.1185687254744938
Ap2a1,1317.1276361390223,0.33310437413622535,0.16483876871509798,0.03866652144212164,0.09406815789575443
Ap2a2,2496.994387885214,-0.21890201997823863,0.1771832298169793,0.2074574571509485,0.34001570587305124
Ap2b1,3691.045424961365,0.25305842170051657,0.12134261281265112,0.03473132961233038,0.08656170086609488
Ap2m1,470.1343071908962,-0.05044715965195928,0.21718161657337393,0.8064668707561115,0.8751288191294555
Ap2s1,1864.5219570822453,-0.08545914940381892,0.2649573627553269,0.7329969148273597,0.8209743290491893
Ap3b1,1346.311052462006,0.16337800020892357,0.16652366380522055,0.32586810632429225,0.4741183558182257
Ap3d1,2529.4448706209173,0.27328949019944704,0.13537776050883657,0.04025483029618971,0.09711650386008727
Ap3m1,670.7712355366725,-0.1408892023272411,0.12699573230555894,0.2600393840139233,0.401809809691807
Ap3m2,270.3942277165744,0.1728075855756906,0.196364311910931,0.36346060754331433,0.5116295115904173
Ap3s1,292.7443080482567,0.16308716565971493,0.17679331361413866,0.34329438896274256,0.4914852407208406
Ap3s2,1155.3228912682305,0.46557906723386755,0.14287992757358636,9.094930890648227e-4,0.004210288909954736
Ap4b1,385.8016003870066,0.35013626564646383,0.1505111727165028,0.017657889453809278,0.04994188963375776
Ap4e1,443.1771489268285,-0.18629452907390223,0.22246498017085317,0.3797842543761802,0.5269747328240592
Ap4m1,354.45038753267244,0.47897176836365574,0.2519702682068567,0.04430490182433351,0.10503482743525192
Ap4s1,344.83681587008994,0.09582250500779846,0.2718926154534209,0.7077231837803122,0.8011714974942732
Ap5b1,199.898234732429,1.1553766983247369,0.27092030904634407,6.824797791766343e-6,6.036881016764816e-5
Ap5m1,294.1498256396733,0.4941362229704449,0.13934218852924354,3.087836697611176e-4,0.001673276731368756
Ap5s1,270.63250007038323,0.21575456822501846,0.2635682867982842,0.3848860936275799,0.5319552184755436
Ap5z1,439.01402704839154,0.023709624835664033,0.14922503639426765,0.8722271394173284,0.9184217908242054
Apaf1,706.0862833229476,-1.6537745122647878,0.4473236364467208,2.6934808038424196e-5,2.014587262499252e-4
Apba1,67.44761902410966,-1.4950787441807125,0.4849026995709424,3.0260631224658197e-4,0.0016494835588584905
Apba3,864.2334401658073,0.2692391898116416,0.19869086186215326,0.161228749275304,0.2818545661887326
Apbb1,113.25124291359305,-0.6376091292596205,0.4114860934576678,0.0663064346655653,0.14361857080347956
Apbb1ip,288.15937298858756,-2.3999513961832,0.4670620875833221,1.9090514047882937e-8,3.5651715994352306e-7
Apbb2,864.3653544853703,-1.6719047436587706,0.29423531116174734,1.8217642261502735e-9,4.639845025636524e-8
Apbb3,274.4841387897284,-0.025739238629407572,0.1703477977640455,0.8762327284148702,0.9207334787903247
Apc,1440.5728916970882,0.20281433865230633,0.23618011042986592,0.3754564796919262,0.5229837923629547
Apc2,15.605974485722866,0.9119673625716577,0.5459627218742006,0.034994560699176204,0.08708552066176398
Apcdd1,495.0511185395117,-1.689524061459922,1.0000762625232236,0.005780815647881827,0.019671552349806578
Apeh,918.0657898157613,0.38066739312517345,0.1442937814264471,0.007221033796656869,0.023709515724431043
Apex1,1867.1681358252004,0.2669273153324093,0.2956918196321684,0.33622692502263307,0.48394661760053936
Apex2,173.9975804878732,-0.5190287161223048,0.21985914794789063,0.013192396761081925,0.03933752219513569
Aph1a,295.0143916763402,0.33935456308066514,0.17162371785087296,0.04241084102864849,0.10146104795042057
Aph1b,129.86133048863053,0.09557954524368191,0.26842816617819726,0.7059479994611805,0.8000816209943653
Aph1c,63.33270046589369,-0.6101884569865442,0.33484589998439623,0.04136234807626382,0.09925350971126853
Api5,1912.4915577679958,-0.17956348141447695,0.12903403577328326,0.15742130345665775,0.27709104022544273
Apip,239.55998038083936,-0.24223570516223616,0.26422864235783666,0.3262370810613775,0.4743748559345081
Apitd1,132.29939305671175,-0.16451395970885144,0.3176485354277614,0.567005077863499,0.6928377003603937
Aplf,302.0993798155985,0.39180395136030727,0.254656079564031,0.10324161281409724,0.20301984884050114
Apln,897.2832863587947,-0.06978690556289271,0.45193460894314735,0.8474321240328108,0.9017625224184326
Aplnr,406.6062228718224,-2.4790385085153277,0.4795059665358852,1.4753777353370498e-8,2.9059039875198534e-7
Aplp1,259.1393034727533,0.5878543541019373,0.33851593622918824,0.05448956831688603,0.12317060492380115
Aplp2,9158.324675319218,-0.35975519110728454,0.2553935187458588,0.13324188946255824,0.24523413794429483
Apmap,1554.7200328261026,0.775677762730372,0.2731820037676396,0.002478333181618227,0.009749650534983875
Apoa1bp,816.092365379516,0.7312846203395361,0.3217305447847031,0.013091877733362534,0.03906933694489522
Apoa2,30.118870192579532,0.06558554845212322,0.2729729952881245,0.7978764114125949,0.8694475029054922
Apobec1,806.6131074004252,-1.6041907969054807,0.27866681879817295,1.2071757996481478e-9,3.2305074116671087e-8
Apobec2,23.56535948917082,-2.6033431391544646,0.9337512432836459,2.3954800817072472e-4,0.0013434332485565473
Apobec3,813.8548487229011,0.47970428613312266,0.1933891502606811,0.010371842130709442,0.032201103815645206
Apobr,965.700124436844,-2.5856114330278595,0.5039412452384533,1.7151596998177156e-8,3.290433647494454e-7
Apoc1,401.73523016501576,0.2322115172268067,0.5786471170366269,0.5615186413131825,0.6876764524521913
Apoc2,48.142770859258434,-1.5704069947142447,0.5202158944483859,3.363807052546979e-4,0.0017945163517596235
Apoc4-apoc2,47.99076966478285,-1.5658858533986,0.5188157947439669,3.392569556950274e-4,0.0018072498195192733
Apod,1353.346149258726,0.6591371569242369,0.6485857191303713,NA,NA
Apoe,22110.01341031865,-1.3018777319501516,0.3096195791403213,5.5640086645708906e-6,5.0641735054245964e-5
Apof,17.094200992023474,2.441642230374488,0.776613437853818,1.6887076773137788e-4,9.887273012001245e-4
Apol10b,48.89497536175074,-1.1424704233792238,0.773487104889786,0.023034798973811627,0.062161134534370735
Apol6,92.09554879300669,0.4460633607289125,0.45017840377096285,0.23157432177000245,0.3690802966836193
Apol7a,358.20269972243125,0.31426752991299894,0.4689939792325527,0.40772082189039066,0.5536727322085725
Apol8,8.178060837819695,-0.03849362372315013,0.48795092103775267,0.9175756238142584,0.9486581127508557
Apol9a,382.8290105751609,2.45821425720533,0.44073366540940156,3.2723568259617967e-9,7.660737723154938e-8
Apol9b,294.4828314319014,1.7353579275897173,0.515784343493213,1.3417827410233346e-4,8.150006024011801e-4
Apold1,187.67226073574074,-0.8165706548808992,0.41814340824267954,0.021151703203980472,0.05802283374729796
Apoo,12.651136135281144,0.3201498861490643,0.43298313085677315,0.37504143897483455,0.5226027862028352
Apool,336.01454484438534,0.049574701126086175,0.2906907495313781,0.8555765275330858,0.9069570485012373
Apopt1,366.49766376445564,0.354286118114662,0.22154498918116544,0.09503586927213067,0.19002028436490448
App,10944.85094502539,0.16869312247891846,0.20533663605107344,0.3923381750745724,0.5382761699825005
Appbp2,464.93309230800133,0.004034349421792053,0.23876680024336375,0.9899880824299149,0.9936089009113209
Appl1,765.4058716451891,-0.6857665798906133,0.18515409843238897,1.2301713377829932e-4,7.603385356372542e-4
Appl2,1952.7674932808054,0.7519594719064694,0.18684856294621385,3.406216950629869e-5,2.4665018036619816e-4
Aprt,1936.737310714384,-0.73581484546869,0.30115794099079574,0.007456670034105883,0.024326397911619283
Aptx,396.94637937606575,0.015606781812454597,0.20500054131246317,0.9382559817328071,0.9620266094368728
Aqp1,2641.586755657853,-1.9247457788017481,0.5832261964763861,7.432691274740964e-5,4.908167881558941e-4
Aqp11,37.00038490482742,0.4974670653640874,0.4275222094352427,0.16853976158087997,0.29110036630002933
Aqp2,128.4965811933069,-2.19812534081346,0.7416987521173719,1.8145721736448925e-4,0.0010544791561401398
Aqp3,1081.292799767211,-6.548731127474496,0.8825168839328639,1.9306589643973815e-15,2.5017275633401857e-13
Aqp5,20263.98800945956,3.2415096281938665,0.6162438468647661,1.6711402502755713e-8,3.222726341654143e-7
Aqp9,74.87187733731442,-3.5127546788067967,0.5990657314690738,1.975441938067714e-10,6.617058573500289e-9
Aqr,780.8287074580998,0.2849044940457849,0.26217289300176194,0.24707662684273218,0.387453920564845
Ar,190.456613326612,-0.4451083249022275,0.2590836917650333,0.06608742044235914,0.14323937655628347
Araf,1278.2668742225596,0.6231370262107918,0.2071099028242382,0.001774560823843171,0.007412676315478824
Arap1,1797.4195139891935,-0.14258439086548566,0.162351576958684,0.36746859069053445,0.5154539950318654
Arap2,542.7429443943121,-0.4703258619211987,0.4198803326434523,0.17923392007103903,0.30467703881350844
Arap3,291.8262028355545,-1.5548878465545333,0.34821629127887754,1.2260624104994593e-6,1.3366342382212556e-5
Arc,324.30416134936496,-1.7815558969886955,0.5428746647760543,1.0306410897304554e-4,6.534176041844758e-4
Arcn1,3162.7008707308887,0.38208162912211696,0.13113298740758833,0.0030891109601954804,0.011721640663757419
Areg,433.54454310691057,-3.370025930796818,0.7254047600333946,1.1892260155677762e-7,1.741055173634013e-6
Arel1,1079.9817285888078,0.4557684646797106,0.24342897000260816,0.04858107313968582,0.11267696850674186
Arf1,4310.194404249266,0.14237796645105574,0.1047598475189786,0.16844624990930232,0.2909938023225604
Arf2,770.9519377389847,-0.5287638433028997,0.1319376582596801,4.5276503174243176e-5,3.160796336908886e-4
Arf3,4881.2605571829035,0.43825750739993363,0.16403849746275076,0.006252291170725991,0.02102409405280317
Arf4,4339.389141814237,-0.31474737719086726,0.15762679599166324,0.04126784939679198,0.09904283855230074
Arf5,2817.2854974207908,-0.10204186641414344,0.2654682560029098,0.6820373892023309,0.7817393166741801
Arf6,4499.468580300276,-0.3522745503445509,0.15164549155005666,0.01748475185538938,0.049498641264681606
Arfgap1,1349.8405388337853,-0.1503245216439148,0.18065504388451448,0.39055154266134845,0.5368720815367056
Arfgap2,1526.2199257317218,0.447447973074968,0.16204269777085653,0.004735817231198661,0.016708261795860192
Arfgap3,967.3009738963849,0.8392145894064719,0.3316944294908837,0.00557470369148183,0.019097755781671985
Arfgef1,1822.2456910864048,0.13690891949084774,0.25270731631275256,0.5669860251805545,0.6928377003603937
Arfgef2,1049.1146970214527,0.4204607410363439,0.2266631206212695,0.052346479276857746,0.11933553539956317
Arfgef3,138.08715997475414,3.8036058624726055,0.8126772319416372,2.777779909728408e-7,3.657162640508738e-6
Arfip1,1321.110533016273,-0.1984630536208909,0.19329365029179693,0.28635049598779877,0.430882095011894
Arfip2,1882.6016223592078,0.7647676752592836,0.20596198134651836,1.2235192592038418e-4,7.570566574136271e-4
Arfrp1,798.0284958624085,-0.0665357612936816,0.12984832476860364,0.60243485114966,0.7211643128997389
Arg1,8344.784490994649,-0.4581385937179796,0.5700369481993571,0.2520254863854559,0.3931022612321258
Arg2,100.81262609313696,-0.17981935893550388,0.3915335892046123,0.5908005008333566,0.7117358504575391
Arglu1,1488.588348924051,-0.45133375375846857,0.20100743760301606,0.019330131379554367,0.05376477136862683
Arhgap1,1315.545581103937,-0.30864837039886056,0.18022571443293547,0.07745793786541415,0.16220706806746496
Arhgap10,429.01296407799424,-0.3193301852239371,0.1996903098217377,0.09635317349893513,0.19218594098383335
Arhgap11a,804.7021733309991,0.13233335012008332,0.3229182341356096,0.6531679841964684,0.7597320836653725
Arhgap12,682.8088288227127,0.2706091947768915,0.18053332180723183,0.1227462031668168,0.2314332171502765
Arhgap15,40.37196682348273,-0.7046403032375566,0.3865992680190095,0.03483718908088665,0.08675235284943654
Arhgap17,425.56606983461546,-0.3101216638865426,0.20449690670060847,0.11414462683412403,0.21909361065406446
Arhgap18,586.7695172526956,-0.23101892375400607,0.21651253359893738,0.2642180810234516,0.4056359896984439
Arhgap19,565.9308189386386,0.12947653000313994,0.28850629537976924,0.6302952236777328,0.7419492425027867
Arhgap20os,16.375846898189046,0.5425633543847236,0.47768887565662876,0.16060120322848387,0.2809902847437124
Arhgap21,1797.3809305383195,0.5777915820085876,0.1752761753067418,6.840237381243403e-4,0.0032945545026321337
Arhgap22,453.4191968313482,-1.6752743544598976,0.7391410473665492,0.00208224384627387,0.00843634286811783
Arhgap23,755.3771730838338,-0.8125869192074325,0.2887352217708956,0.002245129624266937,0.008972574258527348
Arhgap24,159.33738346195753,-2.04814455949456,0.3210518459267465,1.7562065442753313e-11,8.031790424778698e-10
Arhgap25,182.11696309205098,-1.9254121248187488,0.33336335283446844,8.15555127209453e-10,2.3079272680341074e-8
Arhgap26,187.07265533272587,-0.06598661756076782,0.23326878269594736,0.765135333696165,0.8461914463846484
Arhgap27,659.9974792171881,-0.26243116033529873,0.35066419547461664,0.3972776237199242,0.5430355378542352
Arhgap27os3,18.239614352396067,-1.1297139951298167,0.5286160550892421,0.007809015306088511,0.02528046769702816
Arhgap28,248.8887173344459,-0.3631269009877393,0.3041161885722302,0.18996243437976687,0.3182213331918823
Arhgap29,1487.4413378891174,1.2080820771089849,0.2973858981626538,1.5487548749983133e-5,1.2474485830684342e-4
Arhgap30,470.13996309678004,-1.7433322188943308,0.3830967393706229,6.366208911049e-7,7.51731718897009e-6
Arhgap31,2349.057280715933,0.9974405283864738,0.3529890485109147,0.0018862497316755721,0.007798399394433685
Arhgap32,719.9785202299375,0.15766263034416328,0.24011173361480476,0.4909050603393331,0.627631084588249
Arhgap33,110.0781986140119,0.4022526217211888,0.3305254651279614,0.17940961102655265,0.3048704445052612
Arhgap35,2336.146506535334,0.46023224039368504,0.17310966002323447,0.006099155739312437,0.020574726782626927
Arhgap39,395.40469702146225,0.8153487313550863,0.19626529783642538,1.7633126490827942e-5,1.3974063547344978e-4
Arhgap4,198.35012373428947,-0.5303031550285093,0.2536786153703913,0.025650460393275527,0.06763809370393897
Arhgap40,22.0719500270838,-1.0152433076891314,0.8173706735949285,0.04040025203907988,0.09738781382527546
Arhgap42,618.7709515809726,-0.9719722674694377,0.24783229343283067,3.237178187867952e-5,2.3626282703154838e-4
Arhgap44,303.62813109631804,1.0919234282551773,0.5058930860866327,0.00966845030083076,0.03032385798580214
Arhgap5,841.7313188946105,0.3862047109705955,0.4346597450584912,0.28982175683186534,0.434448192873158
Arhgap6,93.09165137000404,-0.6828497325586762,0.41209849630073997,0.049890680130684095,0.11499517684102646
Arhgap8,375.55525669934974,1.705306599020465,0.562704299681439,4.1648843662199064e-4,0.002163279601188483
Arhgap9,238.6904882754505,-0.8927510919349033,0.5035098266032394,0.02530983273986522,0.06696683021743834
Arhgdia,8668.590260221587,-0.09827067750008889,0.2122485983668029,0.6301350577330584,0.741857246037707
Arhgdib,996.3041122647726,-2.045999975286641,0.26837136658098165,2.4306650175934905e-15,3.095326175852676e-13
Arhgdig,257.1369976469375,1.4156729386196802,0.555803559413504,0.00233374818827955,0.009264748249735425
Arhgef1,2251.0183117876277,-0.004101022302181511,0.1979838466245979,0.9839613522594928,0.9899099076485843
Arhgef10,342.86820794123736,-0.04655659111837848,0.3709845473272322,0.8836481281600198,0.9256967696744779
Arhgef10l,966.886596263301,0.40599498750101,0.2463483329915345,0.08220484621952448,0.16969396148055
Arhgef11,770.2153368838339,0.3856377652031764,0.20649539428772873,0.05263994384390389,0.11977252471003837
Arhgef12,2545.9186360171593,0.27674492363056324,0.26265534798446116,0.2632511528688096,0.40469830681424246
Arhgef15,190.7060632697249,-1.6351225382455936,0.32255573323541636,5.811478269581384e-8,9.310971474865098e-7
Arhgef16,587.419005164101,0.04155604790620599,0.4450404274729743,0.9123510159478581,0.9455064688916627
Arhgef17,1158.4566436968762,-0.6224747761242533,0.3841723958110091,0.059774639789133985,0.13248176728658473
Arhgef18,995.1117246178497,0.5249858273361372,0.18879079323405562,0.00411307143130089,0.014931995867086937
Arhgef19,1100.955945118533,1.0138304022836635,0.46264740353107386,0.010150268482465363,0.0315928710541463
Arhgef2,1842.1365591399835,-0.1454104994201622,0.22910661341433158,0.5037344214095576,0.6383430447852779
Arhgef25,781.8782415436331,-0.5198686817914849,0.24635530214629853,0.024618942113318283,0.0655735688600681
Arhgef26,303.44937610277026,1.0755171240989017,0.3721735121942921,0.0013624609281048638,0.005949238199812312
Arhgef28,857.6176250357782,1.3400335809400967,0.2548545937433566,4.127519821651275e-8,6.936487236112928e-7
Arhgef3,1064.9615956115194,-0.22396976033442173,0.2591693457348483,0.3558865454457381,0.5046265149373464
Arhgef37,74.61715892532281,1.62564047889882,0.6665832245108604,0.002413569455921392,0.009520226436013565
Arhgef39,137.45907453132094,0.7710994839196232,0.26932587756597104,0.0023092738815803614,0.009184866391681501
Arhgef4,256.3593941525589,-1.2143686922255983,0.49055745600961964,0.0027366738011714766,0.010579990942398601
Arhgef40,1301.5038367279542,-0.5586738987636041,0.32006603279637774,0.05284575771150569,0.12007960820094786
Arhgef5,2305.5629943800946,0.166232589503389,0.25621066128998016,0.49322670394701285,0.6296184644577665
Arhgef6,2298.6986964840794,0.6530612630239921,0.5663784818377043,0.1280026054638321,0.23841312418506214
Arhgef7,1549.2638773238757,-0.014973613051861548,0.1820579423668185,0.9255885005380178,0.9539379983218865
Arhgef9,39.353997325019584,-0.9757465748225237,0.3926611394850834,0.004351270257425827,0.015628792170392532
Arid1a,2216.1821847642314,0.04828104824026457,0.20590284337018513,0.8086647396007975,0.8769984240057984
Arid1b,1015.5787976573347,0.1388547251072576,0.21595316416185223,0.5039988434936726,0.6385142353753855
Arid2,1151.9605608259499,0.2300388254622103,0.2532384327557351,0.33695805506888654,0.48447969529663154
Arid3a,259.30409362037176,-1.7886888660730542,0.3666489686424469,1.2569095134978407e-7,1.8174687545408624e-6
Arid3b,78.48676944927976,0.34527505576709405,0.23229818596892277,0.11917528966814334,0.22605523951258044
Arid4a,550.9035410626868,0.016244580212557216,0.22748893902146058,0.9419015242984395,0.9642638908515766
Arid4b,888.740235666383,0.17741841647618858,0.2460012991213035,0.44789548252332784,0.5906894087880188
Arid5a,794.8535524996308,-0.12341583165970772,0.26591285623703115,0.6190721872963145,0.7336489651617455
Arid5b,306.2265810541409,-0.10348108123463554,0.4824762354437274,0.779356231216257,0.8557046415583877
Arih1,2074.4816074188907,-0.19552304733512132,0.1857839676881976,0.2765672246917597,0.42005460036465914
Arih2,944.9643843227315,0.19628925528147567,0.11614973344254569,0.0877507629709541,0.17839624634879955
Arl1,676.8660999722607,-0.07045080650106478,0.1959576031583408,0.7073437208055766,0.8009874621494808
Arl10,87.89892161316736,-0.029148387064853953,0.3513155248502863,0.9238425095634277,0.952803291996855
Arl11,128.51008721848842,-1.6348512129245816,0.3254454409936154,7.237055589618911e-8,1.1253240544194794e-6
Arl13b,345.37254800730244,-0.12873599536187827,0.2837768384537364,0.6232120382487949,0.7369587118965096
Arl14ep,627.0737305545044,-0.20561896891543244,0.16827768049261205,0.20944051618976103,0.3427335000725767
Arl15,412.2209689705824,-0.4055175536491683,0.2296314768568407,0.06191208588989562,0.13627854757346716
Arl16,190.11083540991822,0.333999019877686,0.22181918341786175,0.11584575862138526,0.22138079513002626
Arl2,460.3351680299375,0.2342428553661634,0.2787453048131776,0.36805995801988606,0.5159146136082112
Arl2bp,1154.5632237715272,0.13530562548359018,0.2117809134072932,0.5076122735408934,0.6417580946938437
Arl3,315.7565676660575,-0.18267646841586316,0.24466807486749462,0.4288010318672267,0.5730144727760803
Arl4a,622.4223374898991,-0.26479281078602346,0.35145376886396984,0.3935260458649331,0.5393548663496744
Arl4c,1910.1866670429456,-1.4996561545430087,0.25381404966280063,6.8899344152894145e-10,1.9956492388755927e-8
Arl4d,80.11580941009161,-0.11593024291647169,0.283543369625064,0.6578000091090693,0.7631368675535358
Arl5a,1398.1626381752126,0.280137481661716,0.3350161597757762,0.3553352184689033,0.5041309880160046
Arl5b,202.5310223737766,0.2748685029695129,0.4014518431924595,0.4265457138821513,0.5709953135901349
Arl5c,76.44896027083554,-2.148073040080642,0.3273934612964096,4.886398264116875e-12,2.6247954602739813e-10
Arl6,131.3509340862694,-0.03062234195637572,0.2493950589509233,0.8953805093355492,0.9332223865028387
Arl6ip1,3348.899387712047,0.012645748384441744,0.13882094639985854,0.9280712421228913,0.9555634201323865
Arl6ip4,1159.5726232879804,0.44531769083343575,0.23149539933839983,0.04372583465578837,0.1038620404462624
Arl6ip5,1815.2120130717617,0.07055942047938193,0.2324786022265574,0.7511094459921934,0.8351816888367845
Arl6ip6,379.52871438391657,0.024400319513446473,0.204445835745043,0.9026730660917589,0.9381753698942844
Arl8a,925.4255366190267,-0.4625883100226145,0.216620643967849,0.025138588812675822,0.06664165181400941
Arl8b,2309.286196935031,0.14051314613025084,0.14193913246925746,0.3144010393681853,0.4620766245693795
Armc1,882.3613716714539,-0.010987741658025418,0.12272986638340054,0.9269712440876267,0.9547494422537423
Armc10,663.3790941751944,-0.03685156189828424,0.22563037020397234,0.8626844696650605,0.9116880087202943
Armc2,8.254375991447569,-0.18981770720327265,0.49598490232851244,0.6163650274701515,0.7313341254809179
Armc5,574.1760478307433,-0.09523513896908321,0.18378590552490962,0.5924930827385091,0.7130189668605503
Armc6,467.4749302257447,0.15585438574960017,0.24931107549406267,0.5108074297088407,0.6443763750349271
Armc7,192.95317393560916,-0.2656627637137611,0.2035116095493081,0.17426435186892722,0.2982453885410686
Armc8,399.80569982267076,0.22760691964328297,0.1111482093138676,0.038549295819163096,0.09379841835623082
Armc9,119.06166614539511,-0.0022925384852670095,0.19337144017454183,0.9893162767361922,0.9932834935055412
Armcx1,216.28961652024583,-0.6278550297891914,0.35610265361200827,0.0451981031965394,0.10652992982898458
Armcx2,666.1868947838661,-0.9533591560579895,0.31886112646400877,0.0010063288506632045,0.004588114130245943
Armcx3,112.24131024712422,0.1381133411901695,0.22590998945114382,0.5232881331119933,0.6551413087829786
Armcx4,596.4583409399869,-2.4626282768162495,0.38723656103643195,1.3822712360406062e-11,6.502837802163004e-10
Armcx5,113.23440565205385,0.19439135878703734,0.2570077159611965,0.4234254186106275,0.568053790184015
Armcx6,70.17302636888817,-0.2565384525871169,0.32882757562053255,0.3846024247195216,0.5317124022420938
Armt1,406.6997450857251,-0.4646996843001025,0.14662774471038653,0.00120378592774947,0.005338434621649707
Arnt,1178.719930760058,0.03826122750131815,0.19391943915858526,0.8396897127657756,0.8968184828989977
Arnt2,66.79808832243835,0.7377436016042008,0.530863799435372,0.07780594169363153,0.16272821332271342
Arntl,321.24020027562403,-0.05057926187518119,0.21601942457197565,0.8059762346866821,0.8749177644614688
Arntl2,132.78782495121183,-4.050259407581302,0.736279081030246,1.1979986229226215e-9,3.211766907044095e-8
Arpc1a,2394.3662343790947,0.2026247836229807,0.18952048598081264,0.26978336122636265,0.4119110916832898
Arpc1b,4081.9952107978493,-0.2533276386218469,0.23738564282303895,0.2589421878486117,0.4005307751898028
Arpc2,4221.265772520013,-0.9690423346460618,0.19158643243726098,1.6146025719711994e-7,2.252210499826115e-6
Arpc3,3021.020563811075,-0.19527191646738296,0.23614968267297923,0.38558978182288356,0.5323798726131074
Arpc4,5953.345848296263,-0.6935559229524837,0.4296395389932893,0.052761133770487904,0.11994266975340834
Arpc5,3796.240890678619,-0.7484495428621664,0.14170877830863204,7.011694550940787e-8,1.0948916692018743e-6
Arpc5l,1154.8187070231522,-0.2529282365530884,0.2302910675963249,0.24433142347112607,0.38412769130645746
Arpin,611.9765392789285,0.18948667421710183,0.23744698621785273,0.4026826116374976,0.5483432465992916
Arpp19,1785.5262915647036,-0.43182227597247835,0.1332612424661569,9.709017591998267e-4,0.004441672588076755
Arrb1,2098.909586043883,-0.24700102640437246,0.29487981107373973,0.36080497123488325,0.5090554952322537
Arrb2,691.5235995259534,-0.9897827350625606,0.23171223718067677,7.022488106839279e-6,6.187393293986845e-5
Arrdc1,1091.960952299455,0.3045719718431923,0.32727539591986404,0.30606766945772007,0.4530125155199972
Arrdc2,249.13192879783887,0.2713555977362287,0.19612791697192877,0.1526476708248031,0.27082769558299197
Arrdc3,2244.84008860209,0.8596665948459283,0.31943773780858514,0.0034289522270403547,0.012839665981708524
Arrdc4,1244.0298934734526,-0.25384908326942207,0.3113998881488058,0.37063079373046387,0.5184368192702644
Arsa,580.9574771495747,-0.09081306677530283,0.18575309730250553,0.6130490616594624,0.7292020886410805
Arsb,899.0319471874819,0.4790678306490929,0.2027825319030645,0.014337412771638552,0.04203895622521729
Arsg,138.84053585652984,0.8314669219282378,0.4225294965737287,0.022606945037343652,0.061275191209475305
Arsi,68.77048145816687,-2.962643537406795,0.5182340150882596,5.71494659667744e-10,1.6816970343848437e-8
Arsj,45.231171529807426,-2.3110168365216897,0.9022588953756026,5.16386621912402e-4,0.0025936971026487596
Arsk,198.20799177942445,0.11703479494156062,0.2016547574629547,0.5484209056861006,0.6769112315169684
Art2a-ps,12.999206874954451,-0.9736842094861881,0.8376954711124059,0.04803704188140286,0.11169576305242926
Art3,104.46938387961771,-0.7408283760825846,0.638990305506231,0.08882455693785882,0.18013678680478454
Art4,34.70563467292715,-0.564869092326056,0.6593712983740919,NA,NA
Artn,25.270064830080493,-1.4926916422896392,0.5527437371078455,0.0010049156953643118,0.004583085721494786
Arv1,82.07440045025216,0.40091815493972166,0.2524993192490129,0.0926845740132674,0.1863277799842115
Arvcf,554.0281648494654,-0.07425467916551594,0.2674705322129319,0.7643388899191019,0.8456905162073982
Arxes1,33.9815664905085,0.7352587688966534,0.6353088622188544,0.10471014259438334,0.20541409873704616
Arxes2,115.53210055793362,-0.273092487576479,0.3829796493478658,0.40746368895614327,0.5535270933658404
